Sec,Queue,Dynamic
17.066668,20.131128,0.673953
17.133333,20.137859,0.607170
17.200001,20.119091,0.547065
17.266666,20.129293,0.493786
17.333334,20.158259,0.447264
17.400000,20.139288,0.405597
17.466667,20.163360,0.365037
17.533333,20.166419,0.328534
17.600000,20.147245,0.299250
17.666666,20.088899,0.284013
17.733334,20.096653,0.256836
17.799999,20.100528,0.245534
17.866667,20.108280,0.236383
17.933332,19.853891,0.226005
18.000000,19.831248,0.210136
18.066668,19.880413,0.205443
18.133333,19.908157,0.185918
18.200001,19.949568,0.195478
18.266666,19.988736,0.235397
18.333334,20.039123,0.237561
18.400000,20.227619,0.348649
18.466667,20.381843,0.495140
18.533333,20.423459,0.570678
18.600000,20.543208,0.714142
18.666666,20.768221,0.863966
18.733334,20.814936,0.957293
18.799999,20.933053,1.081884
18.866667,20.972832,1.181980
18.933332,21.020568,1.220862
19.000000,21.134808,1.367647
19.066668,21.056472,1.601857
19.133333,20.971200,1.651077
19.200001,20.793720,1.747395
19.266666,20.617261,1.778696
19.333334,20.566259,1.705580
19.400000,20.421624,1.675068
19.466667,20.284536,1.607725
19.533333,20.213544,1.486937
19.600000,19.823293,1.407195
19.666666,19.774739,1.298402
19.733334,19.740467,1.181414
19.799999,19.674781,1.095096
19.866667,19.654787,1.001499
19.933332,19.696403,0.901349
20.000000,19.748016,0.813866
20.066668,19.755971,0.736559
20.133333,19.749648,0.664739
20.200001,19.775555,0.607139
20.266666,19.839613,0.566928
20.333334,19.902445,0.522475
20.400000,19.933859,0.498685
20.466667,20.121539,0.518177
20.533333,20.183149,0.537351
20.600000,20.193347,0.580108
20.666666,20.289024,0.658267
20.733334,20.328192,0.661494
20.799999,20.341859,0.769459
20.866667,20.487923,0.868157
20.933332,20.551165,0.839175
21.000000,20.670096,0.855830
21.066668,20.622360,0.848277
21.133333,20.563608,0.823119
21.200001,20.450592,0.838217
21.266666,19.983432,0.905254
21.333334,20.037696,0.900510
21.400000,20.118480,0.917865
21.466667,20.113789,0.911555
21.533333,20.143776,0.885271
21.600000,20.131741,0.885892
21.666666,20.195795,0.861053
21.733334,20.165197,0.795654
21.799999,20.213952,0.772800
21.866667,20.240880,0.752946
21.933332,20.238024,0.701928
22.000000,20.280048,0.678655
22.066668,20.260056,0.641797
22.133333,20.247613,0.587716
22.200001,20.249856,0.556994
22.266666,20.232312,0.530059
22.333334,20.216605,0.482255
22.400000,20.215789,0.483499
22.466667,20.276784,0.488087
22.533333,20.380416,0.465289
22.600000,20.528723,0.506072
22.666666,20.633171,0.554609
22.733334,20.766995,0.584828
22.799999,21.071976,0.742891
22.866667,21.346355,0.900550
22.933332,21.391235,1.002969
23.000000,21.669491,1.201940
23.066668,21.856355,1.478730
23.133333,21.885120,1.628391
23.200001,21.817597,1.915882
23.266666,21.677651,2.177684
23.333334,21.600131,2.275911
23.400000,21.410819,2.509972
23.466667,21.337584,2.702369
23.533333,21.385728,2.765264
23.600000,21.404496,2.937333
23.666666,21.442237,3.093828
23.733334,21.487117,3.108092
23.799999,21.527304,3.227620
23.866667,21.564432,3.337950
23.933332,21.549949,3.320865
24.000000,21.606456,3.440537
24.066668,21.601560,3.545793
24.133333,21.643584,3.498744
24.200001,21.657661,3.602158
24.266666,21.681731,3.703084
24.333334,21.704784,3.651730
24.400000,21.729469,3.731174
24.466667,21.741709,3.807469
24.533333,21.734365,3.726602
24.600000,21.577283,3.788666
24.666666,21.618083,3.817289
24.733334,21.676835,3.718814
24.799999,21.735384,3.761461
24.866667,21.787608,3.797497
24.933332,21.759456,3.692535
25.000000,21.707232,3.748315
25.066668,21.648480,3.772712
25.133333,21.662760,3.657173
25.200001,21.645624,3.681707
25.266666,21.609107,3.688081
25.333334,21.643379,3.568357
25.400000,21.629507,3.585045
25.466667,21.683363,3.674933
25.533333,21.795360,3.631391
25.600000,21.974675,3.836596
25.666666,22.219680,4.101758
25.733334,22.303728,4.193321
25.799999,22.361459,4.535317
25.866667,22.576067,4.923693
25.933332,22.648691,5.070557
26.000000,22.784352,5.506288
26.066668,22.922461,5.925373
26.133333,23.006509,5.988084
26.200001,23.122992,6.401523
26.266666,23.330461,6.774639
26.333334,23.437357,6.722639
26.400000,23.648088,7.062112
26.466667,23.789664,7.328165
26.533333,23.844744,7.206226
26.600000,23.944909,7.516722
26.666666,24.064451,7.810550
26.733334,24.098112,7.643739
26.799999,24.207661,7.869377
26.866667,24.302520,8.058478
26.933332,24.375552,7.824238
27.000000,24.485917,8.015506
27.066668,24.786816,8.225183
27.133333,24.970416,8.017419
27.200001,25.518157,8.280557
27.266666,26.123016,8.583987
27.333334,26.462472,8.458662
27.400000,27.058560,8.845466
27.466667,27.704016,9.237755
27.533333,28.052038,9.132224
27.600000,28.741152,9.570502
27.666666,29.392730,10.000244
27.733334,29.770333,9.863956
27.799999,30.387430,10.332590
27.866667,30.841536,10.729881
27.933332,30.018803,10.699333
28.000000,30.752592,11.053728
28.066668,31.236685,11.507119
28.133333,31.606739,11.411291
28.200001,32.376432,11.970808
28.266666,33.272605,12.540673
28.333334,33.573504,12.483168
28.400000,34.255475,13.143169
28.466667,34.806480,13.749818
28.533333,34.956624,13.589248
28.600000,35.553530,14.186989
28.666666,36.077603,14.753822
28.733334,36.258144,14.556194
28.799999,36.844643,15.097837
28.866667,37.256518,15.559101
28.933332,37.353421,15.264217
29.000000,37.839552,15.658149
29.066668,38.160646,15.908342
29.133333,38.072723,15.431246
29.200001,38.349757,15.728609
29.266666,38.543149,15.977570
29.333334,38.666976,15.518235
29.400000,39.324262,15.794558
29.466667,39.600890,16.070074
29.533333,39.814883,15.602611
29.600000,38.069254,15.912928
29.666666,38.905043,15.918547
29.733334,39.262045,15.305280
29.799999,39.812029,15.486822
29.866667,40.392816,15.653984
29.933332,40.555200,15.055342
30.000000,40.683312,15.277484
30.066668,41.051123,15.472618
30.133333,41.180461,14.929546
30.200001,41.542150,15.179771
30.266666,41.710861,15.384472
30.333334,41.681891,14.733527
30.400000,41.795110,14.936544
30.466667,41.872835,15.080296
30.533333,41.840806,14.341040
30.600000,41.810413,14.447850
30.666666,41.851213,14.423925
30.733334,41.864474,13.706956
30.799999,42.051539,13.668176
30.866667,41.998909,13.572482
30.933332,42.085811,12.746858
31.000000,41.999520,12.680158
31.066668,41.840400,12.422146
31.133333,41.821222,11.643215
31.200001,41.964227,11.414030
31.266666,41.912003,11.182773
31.333334,41.985648,10.372638
31.400000,41.880589,10.099864
31.466667,42.006864,9.738190
31.533333,42.041136,9.027735
31.600000,42.137018,8.767154
31.666666,42.033382,8.497441
31.733334,41.861005,7.836091
31.799999,41.952192,7.602772
31.866667,41.961168,7.385237
31.933332,41.871203,6.831639
32.000000,42.017472,6.716615
32.066666,41.985443,6.527108
32.133335,41.816531,6.052285
32.200001,42.126205,5.871275
32.266666,42.087037,5.699899
32.333332,41.984016,5.259755
32.400002,41.947296,5.075786
32.466667,41.909149,4.825961
32.533333,41.855293,4.450363
32.599998,41.863043,4.270526
32.666668,41.952602,4.089906
32.733334,41.871408,3.768329
32.799999,41.987280,3.610082
32.866665,41.957699,3.418088
32.933334,41.675162,3.185623
33.000000,41.568061,2.993541
33.066666,41.665981,2.811181
33.133335,41.619469,2.561071
33.200001,41.646192,2.383810
33.266666,42.046643,2.486415
33.333332,42.385488,2.624252
33.400002,43.210669,2.977498
33.466667,44.116634,3.362843
33.533333,44.546051,3.581948
33.599998,45.275760,4.072394
33.666668,45.661933,4.846926
33.733334,45.944269,5.247185
33.799999,46.631136,6.405161
33.866665,47.432243,7.488547
33.933334,47.762723,8.093232
34.000000,48.218256,9.283109
34.066666,48.499571,10.325234
34.133335,48.659712,10.686541
34.200001,49.208474,11.570065
34.266666,49.639933,12.331882
34.333332,49.892893,12.425714
34.400002,50.553037,13.081261
34.466667,50.989392,13.656973
34.533333,51.280093,13.569744
34.599998,52.859053,14.114968
34.666668,53.385984,14.536411
34.733334,53.681987,14.291878
34.799999,53.943718,14.748262
34.866665,54.402106,15.151868
34.933334,54.626099,14.827327
35.000000,54.937811,15.202728
35.066666,55.082650,15.507337
35.133335,55.288691,15.090231
35.200001,55.362541,15.409456
35.266666,55.225248,15.689414
35.333332,55.173434,15.285925
35.400002,54.970042,15.559876
35.466667,54.857229,15.808676
35.533333,54.941690,15.370106
35.599998,55.067149,15.581987
35.666668,55.024102,15.699240
35.733334,55.029203,15.188688
35.799999,55.027571,15.286213
35.866665,54.986771,15.321966
35.933334,54.958010,14.840777
36.000000,55.071226,14.947695
36.066666,55.215456,14.950490
36.133335,55.275021,14.423523
36.200001,55.236262,14.397135
36.266666,54.698931,14.402354
36.333332,54.757274,13.813105
36.400002,54.676486,13.759834
36.466667,54.665882,13.704751
36.533333,54.500435,13.127326
36.599998,54.349683,13.078373
36.666668,54.234829,13.028400
36.733334,54.142822,12.446496
36.799999,54.002266,12.390044
36.866665,53.955142,12.222754
36.933334,53.878029,11.605033
37.000000,53.715238,11.521956
37.066666,53.546330,11.357426
37.133335,53.483699,10.740557
37.200001,53.439635,10.599495
37.266666,53.308259,10.488758
37.333332,53.173213,9.848392
37.400002,53.001443,9.759623
37.466667,53.015315,9.609045
