Sec,Queue,Dynamic
54.666668,88.814464,2.748900
54.733334,88.771411,1.689120
54.799999,88.821798,0.091800
54.866665,89.107610,0.316200
54.933334,89.567834,0.384540
55.000000,89.792640,0.058140
55.066666,90.072934,0.399840
55.133335,90.223693,0.653820
55.200001,90.399334,0.156060
55.266666,90.554989,0.737460
55.333332,90.660454,0.919020
55.400002,90.796122,0.296820
55.466667,90.773882,0.758880
55.533333,90.842829,0.490620
55.599998,90.855680,0.160140
55.666668,90.853850,0.283560
55.733334,90.834669,0.196860
55.799999,90.830387,0.015300
55.866665,90.847731,0.238680
55.933334,90.899744,0.292740
56.000000,90.947686,0.150960
56.066666,90.998074,0.304980
56.133335,91.057645,0.213180
56.200001,91.073555,0.044880
56.266666,91.111910,0.119340
56.333332,91.492365,0.228480
56.400002,91.488486,0.007140
56.466667,91.489101,0.091800
56.533333,91.499917,0.093840
56.599998,91.506854,0.040800
56.666668,91.512358,0.109140
56.733334,91.458906,0.131580
56.799999,91.421990,0.001020
56.866665,91.431987,0.039780
56.933334,91.389965,0.035700
57.000000,91.436877,0.024480
57.066666,91.425869,0.115260
57.133335,91.376294,0.299880
57.200001,91.358144,0.054060
57.266666,91.335693,0.393720
57.333332,91.312442,0.322320
57.400002,91.286534,0.080580
57.466667,91.261235,0.131580
57.533333,91.278579,0.035700
57.599998,91.304896,0.000000
57.666668,91.305709,0.105060
57.733334,91.277555,0.388620
57.799999,91.256339,0.078540
57.866665,91.225331,0.303960
57.933334,91.209216,0.189720
58.000000,90.902605,0.083640
58.066666,90.919130,0.045900
58.133335,90.967270,0.134640
58.200001,90.976250,0.006120
58.266666,90.964211,0.035700
58.333332,90.972378,0.070380
58.400002,90.941363,0.046920
58.466667,90.951770,0.179520
58.533333,90.955648,0.091800
58.599998,90.902195,0.005100
58.666668,90.999098,1.583040
58.733334,91.009702,0.231540
58.799999,91.036019,0.085680
58.866665,91.082739,0.145860
58.933334,91.070906,0.115260
59.000000,91.065395,0.041820
59.066666,91.064173,0.090780
59.133335,91.031936,0.213180
59.200001,91.036224,0.123420
59.266666,91.041933,0.327420
59.333332,90.999712,0.217260
59.400002,90.992160,0.086700
59.466667,90.989709,0.211140
59.533333,90.956870,0.351900
59.599998,90.981146,0.150960
59.666668,90.982573,0.283560
59.733334,91.029082,0.244800
59.799999,91.060096,0.127500
59.866665,91.141690,0.335580
59.933334,91.141286,0.311100
60.000000,91.149651,0.079560
60.066666,91.179840,0.204000
60.133335,91.122714,0.141780
60.200001,91.104154,0.034680
60.266666,91.078042,0.038760
60.333332,90.942995,0.049980
60.400002,90.938714,0.000000
60.466667,90.996237,0.012240
60.533333,91.004800,0.161160
60.599998,90.995021,0.079560
60.666668,91.004813,0.186660
60.733334,90.997261,0.216240
60.799999,90.946464,0.058140
60.866665,90.879757,0.343740
60.933334,90.811213,0.411060
61.000000,90.754906,0.227460
61.066666,90.689830,0.472260
61.133335,90.568653,0.456960
61.200001,90.532954,0.179520
61.266666,90.484205,0.284580
61.333332,90.507456,0.060180
61.400002,90.544582,0.000000
61.466667,90.546214,0.009180
61.533333,90.558253,0.018360
61.599998,90.533568,0.035700
61.666668,90.533978,0.021420
61.733334,90.516019,0.005100
61.799999,90.521331,0.000000
61.866665,90.498067,0.000000
