Sec,Queue,Dynamic
23.600000,19.484243,2.880480
23.666666,19.497912,2.838660
23.733334,19.543405,2.064480
23.799999,19.551971,2.724420
23.866667,19.574208,2.646900
23.933332,19.583795,1.941060
24.000000,19.620312,2.787660
24.066668,19.612765,2.868240
24.133333,19.653565,1.962480
24.200001,19.681104,2.890680
24.266666,19.696403,2.954940
24.333334,19.724557,2.001240
24.400000,19.725576,2.826420
24.466667,19.729248,2.808060
24.533333,19.727208,1.914540
24.600000,19.615824,2.853960
24.666666,19.606237,2.642820
24.733334,19.645811,1.785000
24.799999,19.694160,2.657100
24.866667,19.713949,2.613240
24.933332,19.716192,1.653420
25.000000,19.700893,2.633640
25.066668,19.659072,2.611200
25.133333,19.684979,1.700340
25.200001,19.646832,2.476560
25.266666,19.642141,2.402100
25.333334,19.654787,1.592220
25.400000,19.679267,2.346000
25.466667,19.614803,2.334780
25.533333,19.621536,1.445340
25.600000,19.622963,2.458200
25.666666,19.828392,3.387420
25.733334,19.932024,2.752980
25.799999,20.100120,4.779720
25.866667,20.317176,5.705880
25.933332,20.384701,4.526760
26.000000,20.508120,6.997200
26.066668,20.641741,7.512300
26.133333,20.769853,5.342760
26.200001,20.906328,8.392560
26.266666,21.077891,8.347680
26.333334,21.129912,5.296860
26.400000,21.310656,8.103900
26.466667,21.368387,7.726500
26.533333,21.436115,5.088780
26.600000,21.479363,8.075340
26.666666,21.552397,8.125320
26.733334,21.554232,4.900080
26.799999,21.663779,7.755060
26.866667,21.755784,7.688760
26.933332,21.793728,4.522680
27.000000,21.872472,7.767300
27.066668,21.989160,8.000880
27.133333,22.064845,4.914360
27.200001,22.316989,8.167140
27.266666,22.806179,8.578200
27.333334,23.159917,5.601840
27.400000,23.829240,9.520680
27.466667,24.537731,10.163280
27.533333,24.886368,6.646320
27.600000,25.495920,11.094540
27.666666,26.059776,11.239380
27.733334,26.378221,6.821760
27.799999,26.966758,11.493360
27.866667,27.435347,11.284260
27.933332,26.601395,8.525160
28.000000,27.327229,11.547420
28.066668,27.880067,12.767340
28.133333,28.163014,8.501700
28.200001,28.757267,13.607820
28.266666,29.468413,13.834260
28.333334,29.774413,9.110640
28.400000,30.430682,14.393220
28.466667,31.121629,14.725740
28.533333,31.375811,9.318720
28.600000,32.070432,15.516240
